date,open,high,low,close,volume,macd_4h,psar_4h,williams_4h,bb_bbm_4h,bb_bbh_4h,bb_bbl_4h,atr_4h,adx_4h
2019-06-03 00:00:00,8726.0,8800.95,8617.32,8660.47,5647.157901,49.26319876153866,8052.62154224,-38.698726221873144,8522.136499999999,8822.88308849525,8221.389911504748,144.93286718744702,13.198989290281366
2019-06-03 04:00:00,8660.5,8676.77,8321.5,8470.0,10559.787696,32.923296651069904,8067.8647113952,-56.511980248022006,8532.1595,8811.138554660978,8253.180445339021,187.0002937499577,13.936971680248144
2019-06-03 08:00:00,8469.98,8548.08,8412.96,8507.84,5779.63367,22.764760277899768,8082.803017167296,-52.97308418906533,8544.359499999999,8795.264202505821,8293.454797494176,176.62423499996632,14.622241042360153
2019-06-03 12:00:00,8505.1,8567.0,8330.0,8473.66,8100.170929,11.819755879798322,8097.44255682395,-56.16968744739355,8552.4565,8782.383402670255,8322.529597329745,188.69938799997306,15.701694967536737
2019-06-03 16:00:00,8471.88,8583.0,8435.0,8570.88,5237.416562,10.865353506585961,8111.789305687471,-47.07741802742092,8566.7775,8761.069745536304,8372.485254463696,180.55951039997845,16.550483923028896
2019-06-03 20:00:00,8570.89,8580.22,8080.8,8115.82,10368.798346,-26.30730195398064,8814.78,-89.63582290556089,8555.0925,8816.694657627833,8293.490342372168,244.33160831998256,18.803433449158746
2019-06-04 00:00:00,8115.66,8115.66,7780.4,7895.93,18211.230837,-72.67246162304218,8800.100400000001,-91.07090411636494,8527.7515,8914.817954980967,8140.685045019034,262.54928665598607,21.657383951725418
2019-06-04 04:00:00,7895.91,8007.28,7800.0,7892.6,10392.066991,-108.43590624554781,8759.312384,-91.32827353809526,8494.6315,8969.992091984155,8019.270908015845,251.4954293247888,24.3074808469659
2019-06-04 08:00:00,7893.1,8007.0,7887.9,7943.56,8017.656273,-131.15477703246324,8720.15588864,-84.22629981244798,8464.172,8995.507087740798,7932.836912259203,225.01634345983112,26.76828510683206
2019-06-04 12:00:00,7943.56,8050.0,7877.85,7941.11,7973.163569,-147.6552623836651,8682.5656530944,-84.46315667356292,8434.2645,9010.745437117192,7857.783562882808,214.4430747678648,28.651464470106514
2019-06-04 16:00:00,7941.91,7976.99,7531.11,7621.46,20566.037951,-184.3994573182672,8646.479026970625,-92.96158670063176,8387.0375,9059.397593547727,7714.677406452274,260.73045981429186,31.187900165497577
2019-06-04 20:00:00,7621.51,7740.8,7481.02,7687.03,8983.79332,-205.8555706451707,8579.556885352387,-84.55419265834938,8344.8785,9078.950020583314,7610.806979416687,260.5403678514334,33.63356755865082
2019-06-05 00:00:00,7687.04,7859.99,7687.04,7796.61,7902.570696,-211.57855891388044,8491.673934524197,-76.33832173704421,8308.2035,9074.191948171048,7542.215051828951,243.02429428114675,34.92392267313999
2019-06-05 04:00:00,7796.36,7838.49,7678.23,7823.93,6257.589255,-211.471856743623,8410.82161976226,-74.28997720729367,8272.1965,9057.899910920103,7486.493089079897,226.47143542491744,36.144751627427254
2019-06-05 08:00:00,7824.03,7888.0,7750.0,7791.35,8575.913339,-211.57729684677088,8336.437490181279,-76.73269553742803,8234.559,9036.506562473056,7432.611437526943,208.77714833993394,36.86358698430708
2019-06-05 12:00:00,7790.75,7815.0,7572.78,7625.05,10055.615522,-222.51486619428852,8268.004090966777,-89.20120561420347,8180.636,8994.150824312665,7367.121175687336,215.4657186719472,38.02425073693802
2019-06-05 16:00:00,7627.97,7836.44,7622.01,7783.05,8104.652714,-215.94441635323437,8205.045363689434,-77.35499640115165,8133.686499999999,8924.8758669732,7342.497133026798,215.25857493755765,38.922126258217354
2019-06-05 20:00:00,7783.06,7896.7,7609.81,7776.5,7783.314929,-208.85823010906824,8147.12333459428,-77.84608925143957,8088.6005000000005,8852.840460653357,7324.360539346643,229.58485995004602,39.2457412941779
2019-06-06 00:00:00,7778.08,7868.13,7742.12,7851.95,4180.716948,-194.90742060028697,8093.835067826738,-72.18914947216896,8047.739,8769.660221045922,7325.817778954077,208.8698879600369,39.54624097042698
2019-06-06 04:00:00,7851.86,7856.36,7750.0,7761.7,3907.751456,-188.95556220337494,8044.809862400599,-78.95573416506723,7999.525,8660.004660020219,7339.04533997978,188.36791036802944,39.82527638408683
2019-06-06 08:00:00,7761.82,7840.62,7740.4,7831.51,4052.128745,-176.57019665361895,7999.706673408551,-73.72165906909791,7958.077,8547.685161344818,7368.4688386551825,170.7383282944236,40.122137713986284
2019-06-06 12:00:00,7831.96,7849.0,7565.25,7694.84,9606.925642,-175.7568168450789,7958.211739535867,-83.96863003838774,7919.319,8469.841266322088,7368.796733677913,193.34066263553888,41.01868067067972
2019-06-06 16:00:00,7694.84,7714.27,7444.58,7595.86,9708.688853,-181.01246723046734,7920.036400372998,-88.95927601809957,7873.720000000001,8370.118470948892,7377.32152905111,208.6105301084312,42.20018887330914
2019-06-06 20:00:00,7592.95,7807.0,7572.49,7786.7,5167.907103,-167.84361819075275,7872.490760335699,-75.03138227995916,7839.372,8253.160831294888,7425.583168705112,213.790424086745,42.41142666488073
2019-06-07 00:00:00,7787.57,7849.99,7737.49,7786.7,5009.032401,-155.61339608623894,7444.58,-75.03138227995916,7800.1630000000005,8042.249536768117,7558.076463231884,193.532339269396,42.21551052047197
2019-06-07 04:00:00,7786.33,7993.32,7757.93,7940.31,8166.276838,-132.00415203186094,7452.6882,-63.45171302815602,7791.3875,7997.052814711495,7585.722185288505,201.90387141551668,40.84102320638866
2019-06-07 08:00:00,7940.31,8000.0,7873.9,7893.0,5844.085232,-115.77657732222815,7474.313472,-66.93969934457414,7791.241,7996.6121980692,7585.8698019308,186.74309713241342,39.512327204220085
2019-06-07 12:00:00,7892.76,7954.7,7884.75,7928.86,4352.377612,-98.88264753750445,7505.85466368,-64.29587796840099,7793.053999999999,8002.570704766895,7583.537295233104,163.3844777059307,38.278538059349266
2019-06-07 16:00:00,7928.0,8100.0,7890.0,7937.85,8724.087679,-83.802643888077,7535.5033838592,-59.968024411819584,7792.7685,8001.478079682818,7584.058920317182,172.70758216474457,35.9910227917538
2019-06-07 20:00:00,7937.72,8055.0,7928.0,7980.53,1846.365896,-67.62813796458704,7580.663113150464,-52.92159308515313,7794.739500000001,8009.667360779796,7579.8116392202055,163.56606573179565,33.866901471843725
2019-06-08 00:00:00,7978.94,8044.65,7912.65,7927.52,3182.808004,-58.413831181630485,7622.210064098426,-57.57804676657117,7810.0425000000005,8016.871495344905,7603.213504655096,157.25285258543653,32.00010319550914
2019-06-08 04:00:00,7927.39,7991.55,7850.0,7910.04,4173.798743,-51.923376224252024,7660.433258970552,-59.113508195569295,7821.192999999999,8024.304751714136,7618.081248285863,154.11228206834926,30.693868179704367
2019-06-08 08:00:00,7910.04,8000.0,7896.94,7980.59,2885.871774,-40.618622326314835,7695.598598252907,-52.80106371737518,7830.392,8044.580032402343,7616.203967597657,143.9018256546795,29.405172271394097
2019-06-08 12:00:00,7981.33,7986.22,7825.0,7919.43,4899.333571,-36.17759152506733,7727.950710392674,-29.240925075996838,7835.167000000001,8052.796300243302,7617.537699756701,147.36546052374365,28.700069897158023
2019-06-08 16:00:00,7919.1,7919.58,7751.0,7809.25,4883.926547,-41.07515894260723,8100.0,-44.3608678404687,7836.062000000001,8053.109599628259,7619.014400371742,151.6083684189949,28.50668223894859
2019-06-08 20:00:00,7810.54,7943.72,7806.95,7893.62,2631.590995,-37.71382106241708,8093.02,-31.48820603582437,7849.4905,8044.799828756698,7654.181171243302,148.640694735196,28.080290941727185
2019-06-09 00:00:00,7895.28,7935.0,7831.0,7873.31,2619.92412,-36.270678038764345,8086.1796,-34.586982392969325,7854.003500000001,8047.122300046482,7660.884699953519,139.7125557881568,27.68435616573588
2019-06-09 04:00:00,7873.37,7908.0,7842.0,7899.01,2905.109632,-32.67652691722651,8079.476008000001,-30.665832595892674,7860.129000000001,8050.781937130259,7669.476062869742,124.97004463052545,27.316702445172528
2019-06-09 08:00:00,7898.92,7925.99,7835.0,7852.63,3332.270207,-33.18804353804899,8072.90648784,-37.74221110127855,7860.162999999999,8050.810333063942,7669.515666936055,118.17403570442032,26.757439108335067
2019-06-09 12:00:00,7850.12,7852.6,7665.43,7716.72,9094.033744,-44.05241646276045,8066.468358083201,-58.47853284916537,7857.914,8054.134182388035,7661.693817611965,131.9792285635362,27.39813098099254
2019-06-09 16:00:00,7718.92,7759.0,7571.55,7732.06,7418.132668,-50.83866400818624,8050.426823759873,-56.13804888468456,7852.941499999999,8056.4896971705775,7649.3933028294205,143.07338285082892,28.48590544767733
2019-06-09 20:00:00,7732.06,7739.12,7506.66,7628.13,6198.994786,-63.86687887701737,8021.69421433428,-71.99505660492505,7849.606,8065.235755776868,7633.976244223131,160.95070628066316,29.79922652585224
2019-06-10 00:00:00,7627.57,7682.42,7511.0,7654.46,5286.433126,-71.24594318875643,7980.491477187538,-67.9777852369473,7852.536,8055.515894906842,7649.556105093158,163.04456502453053,31.018738955586084
2019-06-10 04:00:00,7654.69,7737.38,7603.89,7698.71,4404.393407,-72.6854272713008,7942.584959012535,-61.2263891855604,7848.1365000000005,8060.242669668381,7636.0303303316205,157.13365201962438,31.44027136357908
2019-06-10 08:00:00,7698.08,7954.7,7596.0,7902.36,9645.578155,-56.73932018758023,7506.66,-30.1547099569742,7853.919499999999,8065.315819124512,7642.523180875486,197.44692161569947,29.641634242764308
2019-06-10 12:00:00,7902.67,8020.0,7852.56,7914.45,8775.516177,-42.634885062870126,7515.6208,-28.31009123920542,7852.6265,8062.201882455556,7643.051117544444,191.4455372925595,27.590106005958006
2019-06-10 16:00:00,7914.45,7982.85,7877.41,7945.81,5004.743176,-28.596881645358735,7535.795967999999,-23.525373043239387,7855.267,8068.115727983968,7642.418272016032,174.2444298340477,25.685115500352158
2019-06-10 20:00:00,7947.67,7989.89,7867.0,7982.75,3639.414427,-14.32577490348649,7555.1641292799995,-17.889292362149458,7857.9615,8075.775036795567,7640.147963204434,163.97354386723822,23.873673215349505
2019-06-11 00:00:00,7981.0,8010.0,7897.0,7932.34,3675.5694,-7.002762215084658,7573.7575641088,-25.580543773458217,7857.686,8075.108241218311,7640.263758781688,153.77883509379058,22.324538119257433
2019-06-11 04:00:00,7932.36,7940.97,7860.17,7897.56,4681.118606,-3.96002848810258,7591.607261544447,-30.887064782887244,7853.5375,8064.4959041354905,7642.57909586451,139.1830680750325,20.917121553282534
2019-06-11 08:00:00,7897.56,7936.08,7706.83,7769.27,7426.245729,-11.764951881627894,7608.742971082669,-55.74038493949497,7845.625,8056.761301711455,7634.488698288545,157.19645446002602,20.82168687168121
2019-06-11 12:00:00,7767.55,7800.7,7730.0,7761.53,5230.284895,-18.36328272405899,7625.193252239363,-57.04486466444201,7838.199500000001,8050.196011903827,7626.2029880961745,139.89716356802077,20.733068953051404
2019-06-11 16:00:00,7761.92,7900.98,7692.23,7868.87,5502.247184,-14.760911928538007,7640.985522149788,-38.954056695992186,7832.613500000001,8034.9766203836025,7630.2503796164,153.66773085441662,19.65412279209703
2019-06-11 20:00:00,7868.69,7947.98,7856.11,7884.9,3819.533613,-10.491579687847661,7656.1461012637965,-36.25240165840839,7830.887,8030.8326525268485,7630.941347473151,141.30818468353328,18.267910082700435
2019-06-12 00:00:00,7884.9,8045.0,7788.99,7959.76,7893.833278,-1.0553612122303093,7670.700257213244,-23.635689486634938,7838.4125,8045.728079335923,7631.0969206640775,164.24854774682666,17.764762210119084
2019-06-12 04:00:00,7959.28,7974.46,7901.33,7960.16,5647.896026,6.381623191312428,7693.158241780449,-23.568274513769527,7841.739500000001,8054.554891500216,7628.924108499785,146.02483819746135,17.297553471293543
2019-06-12 08:00:00,7958.01,8012.0,7856.73,7967.8,6162.013563,12.745054012420951,7714.2687472736225,-15.902542218331655,7846.464,8065.963471289548,7626.964528710452,147.87387055796916,16.42346619298701
2019-06-12 12:00:00,7967.91,8200.0,7909.9,8140.57,12042.408659,31.367627402036305,7734.112622437206,-8.571552196613535,7858.5419999999995,8112.2031065662095,7604.880893433789,176.3190964463754,16.9748472538651
2019-06-12 16:00:00,8141.89,8169.96,8068.29,8118.56,5892.549554,43.84471336367733,7771.383612642229,-11.74604090345279,7871.838500000001,8149.6003603253475,7594.076639674654,161.38927715710034,17.486843953251896
2019-06-12 20:00:00,8118.54,8135.0,8039.49,8127.64,3958.381542,53.84488369415158,7805.672923630851,-10.436438111171958,7892.3845,8181.759050123887,7603.009949876113,148.21342172568032,17.65653374749231
2019-06-13 00:00:00,8127.64,8147.26,8026.0,8082.01,3203.957548,57.42615807051607,7837.219089740383,-17.01762483053044,7909.8820000000005,8200.680482156298,7619.083517843703,142.8227373805443,17.667742414945767
2019-06-13 04:00:00,8082.01,8118.0,8062.08,8097.99,3148.732619,60.85232850133707,7866.241562561153,-14.712839299622148,7933.375,8204.587387365349,7662.162612634651,125.44218990443547,17.678150463295406
2019-06-13 08:00:00,8097.9,8112.99,8040.15,8086.43,3785.813154,61.921010992706215,7892.942237556261,-16.380130960279182,7954.9735,8201.583778397753,7708.363221602248,114.92175192354838,17.42505785318087
2019-06-13 12:00:00,8087.59,8219.49,8010.03,8172.11,8186.296991,68.88751709286589,7917.50685855176,-6.646746068487594,7978.6435,8212.889117784885,7744.397882215115,133.8294015388387,18.050999375287162
2019-06-13 16:00:00,8172.74,8279.63,8135.01,8225.41,6787.87117,77.81241483979557,7947.705172696584,-7.014502503331228,7994.796,8249.437518720782,7740.154481279218,135.98752123107076,19.046909264281975
2019-06-13 20:00:00,8225.62,8309.82,8180.3,8218.54,5355.092859,83.37007074021221,7987.536151972994,-11.365107824094682,8010.0005,8279.516316492149,7740.484683507851,134.69401698485652,20.169805599193136
2019-06-14 00:00:00,8216.44,8243.03,8144.32,8197.81,3934.087505,85.12059806116304,8032.655890696775,-13.946162657502894,8022.6005000000005,8302.304151995166,7742.896848004834,127.4972135878854,20.73365081696456
2019-06-14 04:00:00,8197.28,8244.18,8173.05,8239.29,3592.566432,88.83100438884503,8071.458865999226,-8.781562826833863,8035.4275,8329.789964718986,7741.0650352810135,116.22377087030834,21.26600423892698
2019-06-14 08:00:00,8238.14,8298.15,8231.6,8257.18,5612.039316,92.15282126222883,8104.829424759334,-6.554111260520871,8051.669500000001,8357.12568032615,7746.213319673853,106.28901669624652,22.168226401073184
2019-06-14 12:00:00,8256.59,8458.58,8251.58,8385.16,10871.760995,103.91444050761766,8133.528105293027,-7.748158466831305,8076.049500000001,8405.320172273507,7746.778827726495,126.4312133569972,23.964056242146274
2019-06-14 16:00:00,8385.93,8434.12,8311.0,8385.88,6496.54802,112.00261011004295,8185.536408446143,-8.428203760810677,8106.879999999999,8430.90677685718,7782.853223142817,125.76897068559792,25.631612523142714
2019-06-14 20:00:00,8385.86,8684.41,8384.98,8650.0,9328.243987,138.13251381439295,8229.223383094759,-3.161492452292781,8151.303499999999,8514.95457602132,7787.652423978678,160.5011765484784,28.190739689537356
2019-06-15 00:00:00,8650.88,8670.32,8567.63,8595.21,6234.947406,152.65978863900364,8311.0,-8.990304178677327,8187.6205,8575.464884901308,7799.776115098693,148.93894123878283,30.56707205833238
2019-06-15 04:00:00,8595.01,8720.0,8584.36,8657.15,5175.000687,167.24292659402454,8378.2138,-6.115181412183692,8226.233,8638.814163317575,7813.651836682426,146.27915299102614,32.93393951168691
2019-06-15 08:00:00,8657.15,8676.67,8594.34,8632.1,3286.100376,174.76426913321302,8446.571039999999,-8.552497154032478,8259.85,8689.322744141571,7830.37725585843,133.4893223928209,35.13174500408754
2019-06-15 12:00:00,8633.26,8799.0,8581.48,8750.71,6061.914657,188.12720965100016,8501.256832,-4.363146814604738,8299.377499999999,8755.911215770806,7842.8437842291905,150.29545791425682,37.542167132647954
2019-06-15 16:00:00,8753.05,8864.99,8735.0,8810.0,7415.329983,201.1825367273177,8566.76032896,-4.688938913332632,8341.4875,8822.619877870697,7860.355122129302,146.2343663314054,39.95044161653867
2019-06-15 20:00:00,8809.28,8842.48,8725.17,8808.7,3618.34293,209.01468715204282,8581.48,-4.799788533033105,8374.894,8887.347240536656,7862.440759463345,140.44949306512422,42.038425506466865
2019-06-16 00:00:00,8810.77,8978.05,8760.0,8971.83,6980.268167,225.78227295885335,8649.5224,-0.48373800376408416,8417.557499999999,8977.425985017266,7857.689014982733,155.96959445209922,44.31309110185405
2019-06-16 04:00:00,8970.32,9333.0,8953.43,9245.42,15247.880882,258.1710963350306,8725.17,-5.337737769461893,8473.446500000002,9122.460545804513,7824.432454195489,200.6896755616793,46.98636134027436
2019-06-16 08:00:00,9247.0,9310.0,8900.0,9087.12,14819.922584,267.97691412166387,8760.0,-15.924767326636431,8523.702000000001,9198.825171535798,7848.578828464204,242.55174044934347,48.86516642058441
2019-06-16 12:00:00,9087.77,9279.98,9011.66,9201.73,8553.869169,281.7483449901465,8900.0,-8.501887941140305,8578.889,9285.505677723195,7872.272322276804,247.70539235947473,50.60977113801517
2019-06-16 16:00:00,9202.37,9210.01,8839.0,8924.39,10780.23511,267.2031316251105,9333.0,-27.67854118826505,8620.787,9304.64105934642,7936.932940653581,272.36631388757985,50.39307987793252
2019-06-16 20:00:00,8924.39,9070.0,8820.67,8953.33,6907.075307,255.07086324367083,9323.12,-25.718195181098306,8659.848,9325.736944873383,7993.959055126617,267.75905111006387,50.01602286837918
2019-06-17 00:00:00,8953.0,9180.0,8950.0,9134.4,5649.372283,257.103064788198,9303.022,-13.955449371091301,8705.2975,9370.457709029071,8040.13729097093,260.2072408880511,50.04742111757724
2019-06-17 04:00:00,9131.33,9212.66,9082.0,9121.17,5921.25867,254.70991141381637,9283.727920000001,-16.011700945599664,8750.429,9399.654776595946,8101.203223404054,234.29779271044086,50.18337282753786
2019-06-17 08:00:00,9121.17,9292.0,9106.31,9249.6,7347.969734,260.17738485082555,8820.67,-6.30399782307986,8803.0185,9434.831979257622,8171.205020742378,224.57623416835276,50.56074878179068
2019-06-17 12:00:00,9249.6,9379.38,9051.0,9158.42,10923.445461,254.22241520915668,8830.0966,-16.136122978055223,8848.975,9442.645240032825,8255.304759967175,245.33698733468205,51.16518844374866
2019-06-17 16:00:00,9161.99,9340.74,9114.16,9278.2,6274.557674,256.2148188778301,8852.067936000001,-7.388907145725966,8900.026,9455.743636229628,8344.308363770371,241.5855898677456,51.72645384413822
2019-06-17 20:00:00,9278.04,9444.0,9159.08,9313.96,11778.881552,257.7086414800342,8873.16041856,-9.06853002503545,8946.465999999999,9476.981097331503,8415.950902668494,250.2524718941965,52.53636791330231
2019-06-18 00:00:00,9312.13,9336.36,9180.9,9238.33,6496.514172,249.90900230535226,8907.410793446401,-14.342698940703086,8989.088500000002,9466.964158191195,8511.212841808809,231.2939775153574,53.288430977526104
2019-06-18 04:00:00,9238.99,9267.73,8975.06,9084.63,12253.383423,228.689239392932,8939.606145839616,-27.453991245158548,9010.820000000002,9463.926550163063,8557.71344983694,243.56918201228592,51.82370164140476
2019-06-18 08:00:00,9082.25,9250.0,9063.28,9174.99,8946.012374,216.66612896989318,8969.86977708924,-20.69817185768806,9039.809,9455.486904965706,8624.131095034292,232.1993456098286,50.46359582929208
2019-06-18 12:00:00,9174.16,9199.34,8955.8,9086.62,9601.347964,197.72772474705744,9444.0,-27.49753785547205,9061.2825,9438.239192148692,8684.325807851306,234.46747648786305,48.24183180480772
2019-06-18 16:00:00,9084.71,9124.13,8950.0,9073.65,9199.019395,179.60199238162022,9434.236,-29.139619969314325,9083.359999999999,9404.821896778902,8761.898103221096,222.39998119029028,46.12896997016562
2019-06-18 20:00:00,9071.63,9142.64,8953.43,9081.55,5058.292073,163.98437309380824,9414.86656,-29.895249092708745,9099.902,9382.943782683571,8816.860217316429,215.76198495223207,44.28135662345752
2019-06-19 00:00:00,9081.97,9170.0,9036.71,9139.53,3855.395818,154.50476398690444,9396.2718976,-25.53378843025103,9116.3785,9366.442876294783,8866.314123705219,199.26758796178584,42.738707984173004
2019-06-19 04:00:00,9139.55,9206.28,9125.0,9170.67,5142.449478,147.80108432779707,9378.421021696,-24.124448367166806,9134.476999999999,9341.54769083939,8927.406309160608,175.6700703694288,41.535824993454746
2019-06-19 08:00:00,9171.02,9193.03,9087.0,9136.65,4736.154469,138.15072465952107,9361.28418082816,-29.022114785367627,9142.717999999999,9335.893437736542,8949.542562263456,161.74205629554316,40.016071800606746
2019-06-19 12:00:00,9137.73,9158.68,8988.0,9088.0,8423.525072,125.13462264409645,9344.832813595032,-40.62211166516422,9134.846999999998,9323.415849295694,8946.278150704302,163.5296450364346,37.64590508619492
2019-06-19 16:00:00,9088.83,9158.68,9050.0,9132.33,3178.404289,117.04708263036991,9329.039501051231,-36.13481426517645,9137.1075,9324.413306732476,8949.801693267524,152.55971602914775,35.44503599424109
2019-06-19 20:00:00,9134.32,9304.0,8960.0,9255.49,6811.777369,119.20155033892661,9313.877921009182,-21.855725084635733,9139.7955,9332.207125479606,8947.383874520394,190.8477728233182,34.46413733032308
2019-06-20 00:00:00,9253.76,9350.0,9217.92,9331.6,3537.894424,125.60255438022978,8950.0,-13.031581876362239,9160.155999999999,9343.027323986864,8977.284676013134,179.09421825865454,33.84201589808682
2019-06-20 04:00:00,9331.84,9344.95,9232.22,9248.25,4083.371056,122.53721504643363,8958.0,-27.23175159634406,9174.902,9334.80464158141,9014.99935841859,165.8213746069239,33.26433171101029
2019-06-20 08:00:00,9248.26,9269.97,9175.2,9250.1,4164.783505,118.88673875873974,8965.84,-26.974388937579075,9180.687000000002,9342.66803384259,9018.705966157413,151.61109968553885,32.10726861597534
2019-06-20 12:00:00,9250.08,9400.66,9215.84,9377.75,6921.178571,124.85475034235787,8973.5232,-9.685672514619883,9193.516,9374.175438991482,9012.856561008517,158.252879748431,31.895958850839527
2019-06-20 16:00:00,9375.63,9518.0,9284.81,9497.5,7858.353183,137.66040328858435,8990.608672,-2.93978460700099,9205.911,9429.239144748306,8982.582855251694,173.24030379874492,32.32466201607108
2019-06-20 20:00:00,9497.5,9590.0,9440.0,9517.12,7990.473243,147.6896709440207,9022.25215168,-9.473177960043051,9223.846000000001,9483.668887091813,8964.02311290819,168.59224303899595,33.057392874566
2019-06-21 00:00:00,9518.06,9798.0,9518.06,9750.0,11627.934993,172.44160804222338,9067.671979545601,-4.911340079604638,9247.436,9593.930899149655,8900.941100850345,191.0497944311966,34.517392991068704
2019-06-21 04:00:00,9750.0,9761.93,9617.46,9719.45,5473.202194,187.4319677853473,9140.704781591041,-8.037203401102932,9267.710500000001,9670.313093707164,8865.107906292838,181.73383554495751,35.87310738496408
2019-06-21 08:00:00,9718.44,9826.06,9667.25,9808.89,6307.4209,204.1753896036298,9206.434303431937,-1.7077949850306928,9296.2385,9762.32418827174,8830.15281172826,177.14906843596592,37.34339197390154
2019-06-21 12:00:00,9807.66,9904.0,9642.12,9787.83,10359.610575,213.28667006406613,9280.789387020104,-12.177148846960176,9331.3985,9833.063503295774,8829.733496704224,194.09525474877256,38.947819131706055
2019-06-21 16:00:00,9790.39,9930.0,9789.86,9890.28,7163.061974,226.1671699112576,9368.03887283729,-4.0530612244897295,9367.163,9918.641340576272,8815.684659423729,183.71020379901807,40.5148248088821
2019-06-21 20:00:00,9890.25,10174.99,9844.0,10159.86,9553.185256,255.18628323984194,9457.952653183323,-1.2351121233642073,9420.825,10055.287568589174,8786.362431410827,213.1661630392144,42.56869343552641
2019-06-22 00:00:00,10159.86,10951.81,9921.72,10579.96,33170.817964,308.5262007110705,9587.019375610325,-18.575689001453707,9496.1405,10286.37195109505,8705.909048904949,376.55093043137157,45.40346348677902
2019-06-22 04:00:00,10575.97,10760.0,10512.0,10670.0,9528.835131,353.9834443057807,9844.0,-14.077759627537057,9575.562999999998,10492.321518305014,8658.804481694982,350.8407443450973,48.03574996294215
2019-06-22 08:00:00,10675.64,10946.99,10632.9,10867.04,11182.613879,401.28238507877904,9921.72,-4.2346676257985845,9661.9385,10713.680334183575,8610.196665816426,343.49059547607783,50.613763973005
2019-06-22 12:00:00,10867.04,11160.0,10310.0,10798.78,25380.682618,428.3216989598586,10127.738,-16.344796380090468,9743.344000000001,10879.066781076814,8607.621218923188,444.79247638086224,50.85009344447659
2019-06-22 16:00:00,10804.24,11003.98,10500.0,10684.7,14944.850219,435.5247887645819,10310.0,-21.50678733031671,9820.746500000001,10991.009867474122,8650.48313252588,456.6299811046897,51.069542239414496
2019-06-22 20:00:00,10684.97,10787.11,10410.0,10729.5,9961.648165,439.77877891056596,11160.0,-19.479638009049772,9902.821500000002,11086.187134473088,8719.455865526916,440.7259848837519,50.71965419420128
2019-06-23 00:00:00,10729.0,10963.25,10670.0,10797.89,7969.942868,443.55556573251306,11145.0,-16.385067873303193,9986.0995,11175.26366753109,8796.935332468911,411.23078790700146,50.76369256039912
2019-06-23 04:00:00,10797.98,10846.55,10680.19,10743.21,5896.141558,437.09788514307,11130.3,-18.859276018099585,10060.4855,11243.643783113435,8877.327216886566,362.2566303256009,50.804585329011395
2019-06-23 08:00:00,10740.65,10782.49,10555.18,10658.81,6648.169869,420.32451277079235,11115.893999999998,-22.7135327680518,10126.846000000001,11287.704426379783,8965.98757362022,335.2673042604806,50.051297184562316
2019-06-23 12:00:00,10658.81,10828.61,10650.02,10812.32,7237.781259,414.63877073814365,11101.776119999999,-15.803636363636377,10205.0495,11328.756699914622,9081.342300085376,303.9318434083845,49.47241084692524
2019-06-23 16:00:00,10812.32,11134.7,10721.11,11058.32,9977.621457,425.08283301184383,10410.0,-4.621818181818195,10295.4605,11387.82018214686,9203.10081785314,325.86347472670764,49.63170040054466
2019-06-23 20:00:00,11058.49,11392.64,10780.0,10906.07,19715.666934,416.27595492984983,10424.494,-20.00172651933701,10371.8765,11409.191464170483,9334.561535829518,383.218779781366,50.236107202065924
2019-06-24 00:00:00,10905.95,10905.96,10620.8,10720.64,8281.775917,389.8399569461817,10463.21984,-27.6243093922652,10433.0335,11398.684556713564,9467.382443286435,363.6290238250929,49.88444049048095
2019-06-24 04:00:00,10720.34,10876.96,10674.55,10816.17,5472.709885,372.30599890261146,10500.3966464,-23.69730005261771,10497.986,11379.567455077771,9616.40454492223,331.3852190600743,49.55789282972347
2019-06-24 08:00:00,10814.8,11023.39,10810.0,10938.17,7026.76676,364.05795771289013,10536.086380544,-18.682172454617184,10557.3945,11388.011235913777,9726.777764086224,307.7861752480593,49.56478861623344
2019-06-24 12:00:00,10937.34,11000.0,10800.0,10936.87,6848.712874,353.3433048410225,10570.34852532224,-20.553881953964883,10618.2655,11368.914007238953,9867.616992761046,286.22894019844745,49.50913956513798
2019-06-24 16:00:00,10933.85,11143.63,10861.34,10944.73,10062.182092,341.5489380059025,10603.24018430935,-20.19941915001083,10675.057499999999,11339.037868923722,10011.077131076276,285.44115215875775,49.758867754763855
2019-06-24 20:00:00,10945.0,11100.0,10865.07,11056.59,5408.897757,337.3393464626497,10634.816176936976,-15.154863265747865,10738.495499999999,11282.968909176334,10194.022090823664,275.33892172700627,49.990758216559314
2019-06-25 00:00:00,11056.59,11262.99,11026.0,11172.19,7423.469823,339.41856281522814,10665.129129859497,-10.1272510106578,10802.590999999999,11219.415468808054,10385.766531191943,267.66913738160497,50.53446676973543
2019-06-25 04:00:00,11171.71,11435.0,11157.91,11377.6,11373.078142,353.56554357220193,10694.229564665116,-2.66953152977177,10863.478,11240.863973593525,10486.092026406473,269.553309905284,51.3423517377979
2019-06-25 08:00:00,11377.6,11499.24,11240.64,11418.37,8576.153064,363.8724311331116,10738.67579078521,-3.9271770167634172,10905.3985,11330.716492626862,10480.080507373137,267.36264792422725,52.19796384028184
2019-06-25 12:00:00,11418.37,11436.0,11130.01,11385.31,11073.56984,365.16366861093775,10799.520927522393,-5.7506132708789846,10941.164,11400.249209625788,10482.078790374213,275.08811833938177,52.21150603886017
