date,open,high,low,close,volume,psar_8h,macd_8h,williams_8h
2019-04-19 16:00:00,5261.00000000,5320.00000000,5220.90000000,5258.68000000,8071.37341000,5026.149147041593,61.302484935375105,-29.123720532115943
2019-04-20 00:00:00,5258.68000000,5310.00000000,5250.59000000,5305.79000000,5271.02397800,5055.534232337433,64.67552544339105,-5.701559020044569
2019-04-20 08:00:00,5305.09000000,5333.42000000,5268.00000000,5289.36000000,7557.39922900,5081.98080910369,65.27052270245349,-9.330792037272431
2019-04-20 16:00:00,5289.95000000,5307.68000000,5230.10000000,5291.73000000,6340.48506700,5112.153512011248,65.18192485468262,-8.82888606522671
2019-04-21 00:00:00,5292.91000000,5314.35000000,5275.94000000,5281.01000000,5774.92235700,5138.705490569898,63.51453993287032,-11.099110546378627
2019-04-21 08:00:00,5281.01000000,5286.90000000,5165.00000000,5239.42000000,14124.62138700,5162.07123170151,58.16665100629052,-24.51619633821918
2019-04-21 16:00:00,5239.40000000,5273.13000000,5190.00000000,5256.14000000,5650.02719500,5165.0,54.647630895649854,-20.155443117208215
2019-04-22 00:00:00,5257.41000000,5268.94000000,5208.35000000,5242.31000000,6101.47275300,5165.0,50.16455096969912,-23.762453706118528
2019-04-22 08:00:00,5243.65000000,5348.39000000,5240.00000000,5279.69000000,10416.66958500,5185.2104,49.06237095968481,-17.244408745199596
2019-04-22 16:00:00,5280.58000000,5400.00000000,5250.90000000,5357.14000000,13045.70997100,5208.055544,53.81807185258185,-9.524444444444372
2019-04-23 00:00:00,5357.14000000,5600.00000000,5332.41000000,5508.44000000,18457.74091100,5238.76665696,69.00025264499436,-14.086153846153907
2019-04-23 08:00:00,5508.42000000,5562.03000000,5462.00000000,5536.31000000,11011.14957200,5250.9,82.33204383397788,-9.798461538461478
2019-04-23 16:00:00,5536.31000000,5589.00000000,5465.01000000,5493.31000000,11793.21343400,5313.737999999999,88.40872304091408,-16.41384615384609
2019-04-24 00:00:00,5490.91000000,5582.20000000,5370.00000000,5421.59000000,19219.62831000,5365.26516,86.44089366696426,-27.447692307692286
2019-04-24 08:00:00,5420.61000000,5457.82000000,5333.35000000,5425.25000000,17641.41347400,5600.0,84.20603140911771,-26.884615384615383
2019-04-24 16:00:00,5425.00000000,5439.98000000,5340.10000000,5415.00000000,11363.11062900,5594.667,80.6777942394765,-28.46153846153846
2019-04-25 00:00:00,5415.00000000,5437.46000000,5368.00000000,5406.00000000,8291.73988100,5589.44066,76.2761520781969,-32.547059020903916
2019-04-25 08:00:00,5406.00000000,5446.44000000,5350.07000000,5432.00000000,12000.82055800,5584.3188468,74.03240221305532,-28.185082038720914
2019-04-25 16:00:00,5432.00000000,5491.84000000,5102.00000000,5219.90000000,29343.52950900,5579.299469864,54.51114631058772,-70.38888888888896
2019-04-26 00:00:00,5220.47000000,5510.00000000,5161.62000000,5293.36000000,24579.94090200,5560.207491069439,44.455562383462166,-61.57429718875508
2019-04-26 08:00:00,5292.16000000,5341.46000000,5274.00000000,5285.07000000,12772.04404800,5541.879191426661,35.40932925100242,-63.23895582329323
2019-04-26 16:00:00,5285.17000000,5340.00000000,5195.89000000,5314.10000000,11560.30956300,5524.284023769595,30.234083016157456,-57.4096385542168
2019-04-27 00:00:00,5315.00000000,5326.12000000,5261.29000000,5323.00000000,5308.81211500,5507.392662818811,26.544826473003923,-55.622489959839356
2019-04-27 08:00:00,5322.98000000,5323.08000000,5257.67000000,5282.54000000,5183.89816300,5491.176956306059,20.124299819844055,-63.746987951807235
2019-04-27 16:00:00,5282.64000000,5342.50000000,5282.54000000,5295.69000000,4930.18665700,5475.609878053817,15.913638768851342,-61.10642570281132
2019-04-28 00:00:00,5295.69000000,5321.54000000,5280.00000000,5319.37000000,3495.84201200,5460.665482931664,14.322338643214607,-56.351405622489985
2019-04-28 08:00:00,5319.37000000,5340.00000000,5282.58000000,5333.68000000,6045.94396700,5446.318863614398,14.053914457679639,-53.477911646586286
2019-04-28 16:00:00,5333.68000000,5334.42000000,5259.48000000,5307.52000000,4829.64789000,5432.546109069822,11.5966144324575,-58.73092369477903
2019-04-29 00:00:00,5309.81000000,5332.00000000,5297.33000000,5301.46000000,3720.36696200,5419.324264707029,9.055805416315707,-59.947791164658625
2019-04-29 08:00:00,5301.45000000,5310.09000000,5178.80000000,5231.96000000,11108.38097000,5406.631294118748,1.4177834758475,-73.90361445783132
2019-04-29 16:00:00,5231.97000000,5274.65000000,5185.00000000,5238.14000000,5089.38714700,5394.446042353998,-4.089587371822745,-72.66265060240958
2019-04-30 00:00:00,5238.14000000,5264.01000000,5192.15000000,5222.00000000,5551.14431500,5382.7482006598375,-9.64539544481977,-75.90361445783132
2019-04-30 08:00:00,5222.00000000,5339.98000000,5204.39000000,5312.19000000,10490.92616800,5371.518272633444,-6.693673616599881,-57.793172690763136
2019-04-30 16:00:00,5313.00000000,5338.54000000,5283.12000000,5320.81000000,6195.99774700,5360.737541728106,-3.61715453618217,-56.06224899598386
2019-05-01 00:00:00,5321.94000000,5374.18000000,5316.20000000,5353.40000000,6134.15128100,5102.0,1.4342168748144104,-49.5180722891567
2019-05-01 08:00:00,5352.60000000,5366.90000000,5326.05000000,5355.35000000,5180.80107000,5107.4436,5.531055252378792,-49.126506024096315
2019-05-01 16:00:00,5355.34000000,5402.00000000,5342.75000000,5383.20000000,5902.52086500,5112.778327999999,10.899449362977975,-43.534136546184776
2019-05-02 00:00:00,5383.20000000,5415.00000000,5370.00000000,5406.31000000,4087.39811500,5124.34719488,16.82477865916826,-38.89357429718868
2019-05-02 08:00:00,5408.04000000,5535.60000000,5405.30000000,5523.99000000,11184.10081700,5141.7863631872,30.66297365009723,-13.349075975359387
2019-05-02 16:00:00,5523.99000000,5538.00000000,5472.28000000,5492.87000000,7524.28890300,5173.291454132223,38.67292159284625,-19.73921971252569
2019-05-03 00:00:00,5494.81000000,5700.00000000,5477.57000000,5695.09000000,14725.31921300,5209.762308719001,60.639314749211735,-0.8210702341136881
2019-05-03 08:00:00,5695.66000000,5844.00000000,5653.74000000,5787.00000000,23701.69454600,5268.590831672721,84.49025736745534,-7.681940700808625
2019-05-03 16:00:00,5786.31000000,5807.00000000,5725.00000000,5772.69000000,7870.15909000,5349.14811523854,101.07250292457047,-9.610512129380108
2019-05-04 00:00:00,5770.62000000,5900.00000000,5755.48000000,5814.01000000,13908.97746300,5418.427379105145,116.20864969525064,-10.775689223057617
2019-05-04 08:00:00,5815.54000000,5820.00000000,5587.45000000,5641.19000000,13969.15650500,5495.478998448321,112.95692822276033,-32.432330827067716
2019-05-04 16:00:00,5641.73000000,5874.34000000,5624.89000000,5829.45000000,11804.27502300,5560.20235869659,124.13991649106265,-8.840852130325837
2019-05-05 00:00:00,5829.83000000,5839.90000000,5738.02000000,5755.00000000,8534.80127700,5587.45,125.54778574410648,-19.637584983341906
2019-05-05 08:00:00,5754.13000000,5808.22000000,5710.63000000,5770.04000000,8061.65178100,5624.89,126.41984529285583,-18.019966722129794
2019-05-05 16:00:00,5768.53000000,5818.00000000,5696.00000000,5775.62000000,7226.09071700,5668.9076000000005,126.10752903853881,-17.246256239600687
2019-05-06 00:00:00,5773.18000000,5796.59000000,5619.14000000,5636.00000000,10586.32908100,5900.0,113.28793620067063,-36.60565723793678
2019-05-06 08:00:00,5634.82000000,5740.23000000,5619.48000000,5730.98000000,7024.91743000,5894.3828,109.52981718295996,-23.435940099833676
2019-05-06 16:00:00,5731.00000000,5805.00000000,5730.25000000,5747.79000000,7645.34981400,5888.877944000001,106.67818755731241,-21.10510260676651
2019-05-07 00:00:00,5749.92000000,5988.00000000,5747.74000000,5935.25000000,16056.55289400,5619.14,118.18237303514161,-6.518783984181909
2019-05-07 08:00:00,5935.25000000,6028.41000000,5840.00000000,5919.93000000,14516.99813800,5626.5172,124.62670783361045,-12.768211296947966
2019-05-07 16:00:00,5919.93000000,5969.22000000,5820.00000000,5846.34000000,9331.51339000,5642.592912,122.38501335567435,-21.429832511387552
2019-05-08 00:00:00,5846.34000000,5928.65000000,5772.20000000,5903.86000000,11010.21459600,5658.02559552,123.82248903984691,-14.65966737679644
2019-05-08 08:00:00,5903.39000000,5967.00000000,5865.00000000,5953.94000000,6092.46805400,5672.8409716992,127.53261968653715,-8.765198149739325
2019-05-08 16:00:00,5953.07000000,6014.72000000,5910.01000000,5987.29000000,5971.36887000,5687.063732831232,131.64645287483836,-4.875446105689984
2019-05-09 00:00:00,5986.66000000,6135.56000000,5983.71000000,6102.36000000,11124.76072500,5700.717583517983,142.5486702972985,-3.519148620430216
2019-05-09 08:00:00,6102.36000000,6147.55000000,6025.00000000,6058.91000000,7659.25440600,5726.808128506905,145.9997104966924,-9.39819330760426
2019-05-09 16:00:00,6058.91000000,6224.55000000,6056.55000000,6209.18000000,8668.99630500,5760.467478226353,159.02705298343517,-1.6326227122568737
2019-05-10 00:00:00,6209.95000000,6390.00000000,6172.00000000,6371.44000000,16350.16866400,5806.875730403717,180.3652039005865,-1.7284410504749859
2019-05-10 08:00:00,6371.44000000,6387.00000000,6265.63000000,6353.82000000,8259.60744400,5876.850642755271,193.62210044364656,-3.4005357394614686
2019-05-10 16:00:00,6353.82000000,6468.92000000,6270.03000000,6373.33000000,12013.83468200,5938.428565624638,203.35839146235685,-8.488061305131565
2019-05-11 00:00:00,6375.16000000,6952.63000000,6372.85000000,6801.67000000,29816.19977100,6012.697366437189,242.83863779938292,-9.538552915084386
2019-05-11 08:00:00,6801.09000000,6905.57000000,6656.55000000,6905.57000000,16593.24608800,6163.086587807239,279.2913819346659,-3.0413680339682165
2019-05-11 16:00:00,6905.57000000,7343.99000000,6848.00000000,7076.22000000,27612.97853400,6289.413533758081,318.28152184766896,-14.306169224933324
2019-05-12 00:00:00,7076.24000000,7513.91000000,6876.12000000,7480.47000000,22747.68653800,6479.237297681626,377.4500756615871,-1.6421619179508136
2019-05-12 08:00:00,7480.47000000,7521.78000000,6750.00000000,6839.83000000,43209.42762000,6686.171838145301,368.40059416922577,-35.25510124952825
2019-05-12 16:00:00,6842.50000000,7170.00000000,6795.00000000,6967.31000000,20991.86118100,7521.78,367.28159192684325,-28.66470560866033
2019-05-13 00:00:00,6968.24000000,7170.00000000,6870.00000000,7023.98000000,12372.41384500,7521.78,366.7400193218218,-25.735009021211486
2019-05-13 08:00:00,7026.29000000,7869.08000000,6983.91000000,7771.91000000,33954.10654200,6795.0,421.8002684851599,-4.258797438673232
2019-05-13 16:00:00,7769.11000000,8100.00000000,7568.00000000,7790.71000000,39478.21494600,6816.4816,461.6315147699952,-12.467047717323831
2019-05-14 00:00:00,7795.62000000,8322.31000000,7755.79000000,8321.66000000,23671.57192000,6867.822336,529.9325594117327,-0.024045842473822823
2019-05-14 08:00:00,8321.66000000,8366.00000000,7910.99000000,7950.00000000,28406.37591200,6955.09159584,547.7575652203677,-15.144565067021983
2019-05-14 16:00:00,7950.00000000,8048.00000000,7599.56000000,7947.56000000,24505.77477100,7067.9642681728,555.2861302816018,-15.23339376597277
2019-05-15 00:00:00,7945.26000000,8116.28000000,7883.38000000,7946.71000000,7684.29632300,7171.807126718976,554.7887253548588,-15.264338189787614
2019-05-15 08:00:00,7946.71000000,8047.00000000,7850.00000000,7991.95000000,6873.87144900,7267.342556581458,551.6855308925396,-13.619052473675781
2019-05-15 16:00:00,7993.74000000,8249.00000000,7905.59000000,8169.87000000,23326.15943900,7355.235152054941,557.1602870158786,-7.4411457839324715
2019-05-16 00:00:00,8169.08000000,8320.00000000,7870.01000000,8019.37000000,29250.73807000,7436.096339890546,543.0945228730152,-13.23894494817169
2019-05-16 08:00:00,8018.61000000,8079.00000000,7725.00000000,8006.67000000,23620.64627800,7510.488632699302,524.8721205061211,-13.853419693114345
2019-05-16 16:00:00,8008.56000000,8034.69000000,7705.00000000,7866.59000000,16759.12964800,7578.929542083358,493.4393879336985,-19.25399028452463
2019-05-17 00:00:00,7868.67000000,7925.00000000,7000.00000000,7298.93000000,41975.55479300,8366.0,417.9059434631836,-41.13925514688872
2019-05-17 08:00:00,7299.87000000,7325.54000000,6913.00000000,7094.43000000,25178.87201100,8338.68,337.6514676704646,-50.84246301479407
2019-05-17 16:00:00,7096.02000000,7375.00000000,6980.02000000,7355.26000000,21597.58135500,8281.6528,291.7331009648251,-41.15407636024576
2019-05-18 00:00:00,7355.28000000,7458.00000000,7227.00000000,7302.99000000,16683.14399600,8226.906688,248.2628922813201,-44.62135172460113
2019-05-18 08:00:00,7309.01000000,7393.01000000,7156.61000000,7344.00000000,11696.10312200,8174.350420479999,214.64728271696276,-43.65655702691158
2019-05-18 16:00:00,7344.00000000,7375.22000000,7230.00000000,7257.45000000,8675.69766100,8123.8964036607995,178.959870292274,-48.00060620494058
2019-05-19 00:00:00,7257.32000000,7997.00000000,7243.08000000,7907.22000000,27027.00255800,8075.460547514367,200.79372243484158,-20.910665451230617
2019-05-19 08:00:00,7909.14000000,8092.90000000,7765.00000000,7962.78000000,21167.01445300,6913.0,220.0439060515564,-19.19756995196086
2019-05-19 16:00:00,7961.19000000,8275.09000000,7850.99000000,8148.48000000,17383.42504700,6936.598,247.43201109540314,-10.378011135655587
2019-05-20 00:00:00,8147.94000000,8156.03000000,7780.00000000,7871.41000000,21868.18346400,6990.13768,243.96773999191646,-24.814489626972392
2019-05-20 08:00:00,7870.01000000,7939.04000000,7553.00000000,7834.51000000,21483.12972700,7041.5357728,235.52971858614364,-31.09128667115153
2019-05-20 16:00:00,7833.71000000,8080.00000000,7672.78000000,7938.15000000,22507.89537300,7090.877941888,234.50221214474095,-26.475866336633686
2019-05-21 00:00:00,7937.16000000,7998.00000000,7790.05000000,7895.06000000,16961.97858500,7138.246424212481,227.58741693116554,-29.14232673267324
2019-05-21 08:00:00,7895.02000000,7980.90000000,7771.00000000,7890.49000000,17928.81523100,7183.720167243981,219.21169513214136,-29.425123762376252
2019-05-21 16:00:00,7890.62000000,8042.32000000,7852.90000000,7904.87000000,17410.95843100,7227.3749605542225,211.29850346473359,-29.352641629535338
2019-05-22 00:00:00,7904.48000000,7988.00000000,7830.23000000,7882.22000000,10735.68930800,7269.283562132054,200.88391166303427,-32.33823529411763
2019-05-22 08:00:00,7881.19000000,8016.00000000,7730.00000000,7939.60000000,16918.97709900,7309.515819646772,195.01237778235281,-29.34618031658635
2019-05-22 16:00:00,7939.96000000,7948.97000000,7465.00000000,7628.43000000,21482.32818200,7348.138786860901,163.3671318327315,-50.76187198898828
2019-05-23 00:00:00,7627.80000000,7685.60000000,7533.00000000,7587.89000000,17134.50062500,7385.2168353864645,133.47815415900914,-53.55196145905022
2019-05-23 08:00:00,7587.88000000,7808.88000000,7461.00000000,7754.09000000,17400.14848300,7420.811761971006,121.79786505100492,-42.113558155540254
2019-05-23 16:00:00,7754.07000000,7940.98000000,7702.00000000,7851.51000000,15113.53559300,7454.982891492165,119.03002754415138,-33.297085998578524
2019-05-24 00:00:00,7849.95000000,7910.00000000,7766.00000000,7852.27000000,10668.66858500,7461.0,115.56565311520262,-33.24307036247332
2019-05-24 08:00:00,7853.13000000,8094.00000000,7849.84000000,8046.06000000,20076.49784200,7493.5636,126.9934434843708,-19.469793887704306
2019-05-24 16:00:00,8047.79000000,8130.00000000,7892.00000000,7964.87000000,15919.61889800,7524.824656000001,128.02292661139018,-25.240227434257296
2019-05-25 00:00:00,7964.52000000,8033.48000000,7908.34000000,7958.93000000,8613.95251500,7554.83526976,126.8967048264467,-25.66240227434255
2019-05-25 08:00:00,7958.62000000,8091.80000000,7935.89000000,8017.39000000,11731.07425500,7583.6454589696,129.23169682027765,-18.919454661586222
2019-05-25 16:00:00,8017.39000000,8057.11000000,7939.00000000,8025.41000000,8069.30204700,7611.303240610817,130.22815269213697,-18.330653627880704
2019-05-26 00:00:00,8023.00000000,8047.50000000,7919.64000000,7969.79000000,8494.37161100,7637.854710986384,125.08784714795638,-22.41408423819279
2019-05-26 08:00:00,7969.78000000,7997.85000000,7833.42000000,7983.18000000,11000.46049400,7663.344122546929,120.70318785097243,-21.431036128302814
2019-05-26 16:00:00,7983.18000000,8740.00000000,7940.50000000,8614.43000000,30157.31246200,7687.813957645051,166.24850392483495,-7.134740167501889
2019-05-27 00:00:00,8612.54000000,8842.57000000,8589.00000000,8696.03000000,19063.76318300,7750.9451201863485,206.54698798356094,-8.691783909463988
2019-05-27 08:00:00,8694.83000000,8882.61000000,8640.01000000,8799.00000000,14777.76675200,7838.275110571441,243.98019357961675,-4.844148319814631
2019-05-27 16:00:00,8798.96000000,8908.32000000,8600.00000000,8756.32000000,18045.23885800,7942.708599514297,267.1231302308888,-9.056675723342392
2019-05-28 00:00:00,8752.52000000,8798.49000000,8625.00000000,8721.54000000,10079.87204400,8058.581967572582,279.4364494849533,-11.216401239460911
2019-05-28 08:00:00,8721.54000000,8756.95000000,8510.63000000,8684.17000000,11574.67115000,8160.550531463872,282.91809335084326,-15.487245391482166
2019-05-28 16:00:00,8684.78000000,8790.00000000,8617.02000000,8715.64000000,9816.00834000,8250.282867688207,284.93216654091793,-13.31288174004369
2019-05-29 00:00:00,8716.87000000,8716.87000000,8406.60000000,8547.00000000,14156.55727700,8329.247323565622,269.8102903617364,-24.964762457507653
2019-05-29 08:00:00,8548.31000000,8750.00000000,8527.23000000,8681.21000000,12358.97960200,8398.736044737747,265.59411625711436,-15.691761324378895
2019-05-29 16:00:00,8683.97000000,8726.99000000,8601.00000000,8645.68000000,7365.32904300,8406.6,256.42983037734484,-18.146643451344517
2019-05-30 00:00:00,8646.50000000,8757.33000000,8541.33000000,8696.71000000,13907.14070400,8466.8064,250.39832627920805,-14.620816405494336
2019-05-30 08:00:00,8699.10000000,8942.05000000,8660.00000000,8941.25000000,13624.84777100,8519.788032,262.3267110880279,-0.05401573208191977
2019-05-30 16:00:00,8941.25000000,9074.26000000,8005.00000000,8269.54000000,42848.01004600,8942.05,215.0991298289755,-49.88160618871101
2019-05-31 00:00:00,8267.10000000,8388.00000000,8108.50000000,8311.72000000,16747.71464200,8942.05,179.01097779035808,-47.26702453417309
2019-05-31 08:00:00,8311.72000000,8459.41000000,8226.18000000,8349.52000000,15373.01278100,9074.26,151.71215807018234,-44.92394282384734
2019-05-31 16:00:00,8348.72000000,8594.00000000,8288.92000000,8555.00000000,12606.76419700,9052.8748,144.9868473712395,-32.187000235547906
2019-06-01 00:00:00,8555.00000000,8591.83000000,8445.50000000,8539.26000000,12359.87012300,9031.917303999999,136.80984500174054,-33.16266441863059
2019-06-01 08:00:00,8539.22000000,8626.00000000,8442.36000000,8530.21000000,10845.67602100,9011.378957919998,128.12233778915106,-33.7236403307589
2019-06-01 16:00:00,8530.21000000,8600.00000000,8468.00000000,8544.07000000,8662.68801300,8991.251378761599,120.9614436734264,-38.6362642647895
2019-06-02 00:00:00,8545.10000000,8736.20000000,8524.00000000,8703.51000000,6972.61034600,8971.526351186367,126.69143895400339,-28.339168055279526
2019-06-02 08:00:00,8702.37000000,8814.78000000,8561.47000000,8678.22000000,14594.91597700,8952.19582416264,127.71953851623402,-31.917088423970924
2019-06-02 16:00:00,8677.22000000,8756.28000000,8614.10000000,8725.98000000,6267.60694200,8933.251907679387,130.87945083973318,-28.068082911576077
2019-06-03 00:00:00,8726.00000000,8800.95000000,8321.50000000,8470.00000000,16206.94559700,8914.6868695258,111.44360492977103,-48.69765642629188
2019-06-03 08:00:00,8469.98000000,8567.00000000,8330.00000000,8473.66000000,13879.80459900,8896.493132135283,95.23804354812273,-48.40269494858324
2019-06-03 16:00:00,8471.88000000,8583.00000000,8080.80000000,8115.82000000,15606.21490800,8878.663269492577,52.9104037927209,-77.24122368717968
2019-06-04 00:00:00,8115.66000000,8115.66000000,7780.40000000,7892.60000000,28603.29782800,8861.190004102726,1.338031861363561,-91.32827353809526
2019-06-04 08:00:00,7893.10000000,8050.00000000,7877.85000000,7941.11000000,15990.81984200,8817.958403938617,-35.21317727985661,-87.579027097213
2019-06-04 16:00:00,7941.91000000,7976.99000000,7481.02000000,7687.03000000,29549.83127100,8776.456067781073,-83.71736475768193,-87.06974467123602
2019-06-05 00:00:00,7687.04000000,7859.99000000,7678.23000000,7823.93000000,14160.15995100,8698.72990371421,-109.8443792801072,-78.47719113253497
2019-06-05 08:00:00,7824.03000000,7888.00000000,7572.78000000,7625.05000000,18631.52886100,8625.667309491357,-144.92754587995478,-90.95993070723809
2019-06-05 16:00:00,7627.97000000,7896.70000000,7609.81000000,7776.50000000,15887.96764300,8556.988470921875,-158.68127987265598,-81.45414375737494
2019-06-06 00:00:00,7778.08000000,7868.13000000,7742.12000000,7761.70000000,8088.46840400,8492.430362666562,-168.8292904951686,-82.38306846426154
2019-06-06 08:00:00,7761.82000000,7849.00000000,7565.25000000,7694.84000000,13659.05438700,8431.745740906568,-180.18959180345973,-86.57954859280461
2019-06-06 16:00:00,7694.84000000,7807.00000000,7444.58000000,7786.70000000,14876.59595600,8374.702196452174,-179.7088068819976,-79.00692160424134
2019-06-07 00:00:00,7787.57000000,7993.32000000,7737.49000000,7940.31000000,13175.30923900,8300.292420736,-165.0303707539906,-69.58114476461634
2019-06-07 08:00:00,7940.31000000,8000.00000000,7873.90000000,7928.86000000,10196.46284400,8231.83542707712,-152.56287383599192,-70.2837366845025
2019-06-07 16:00:00,7928.00000000,8100.00000000,7890.00000000,7980.53000000,10570.45357500,8168.85499291095,-136.93446030951418,-67.11317559275442
2019-06-08 00:00:00,7978.94000000,8044.65000000,7850.00000000,7910.04000000,7356.60674700,8110.912993478074,-128.752604010313,-71.43856462618429
2019-06-08 08:00:00,7910.04000000,8000.00000000,7825.00000000,7919.43000000,7785.20534500,8100.0,-120.12599176438289,-70.86237789013794
2019-06-08 16:00:00,7919.10000000,7943.72000000,7751.00000000,7893.62000000,7515.51754200,8047.5664,-114.05721018407348,-72.44612439251878
2019-06-09 00:00:00,7895.28000000,7935.00000000,7831.00000000,7899.01000000,5525.03375200,8000.0,-107.57269800367158,-66.83476864691285
2019-06-09 08:00:00,7898.92000000,7925.99000000,7665.43000000,7716.72000000,12426.30395100,7955.5664,-115.80799247197501,-80.1386658881915
2019-06-09 16:00:00,7718.92000000,7759.00000000,7506.66000000,7628.13000000,13617.12745400,7935.0,-128.00740560273152,-86.60414538023646
2019-06-10 00:00:00,7627.57000000,7737.38000000,7511.00000000,7698.71000000,9690.82653300,7925.99,-130.476263119961,-81.45307254415414
2019-06-10 08:00:00,7698.08000000,8020.00000000,7596.00000000,7914.45000000,18421.09433200,7444.58,-113.7136157261084,-65.70792585024087
2019-06-10 16:00:00,7914.45000000,7989.89000000,7867.00000000,7982.75000000,8644.15760300,7456.0884,-93.83617271695312,-60.723252079988335
2019-06-11 00:00:00,7981.00000000,8010.00000000,7860.17000000,7897.56000000,8356.68800600,7467.366631999999,-83.98910286400314,-66.94059261421688
2019-06-11 08:00:00,7897.56000000,7936.08000000,7706.83000000,7761.53000000,12656.53062400,7478.419299359999,-86.16841733403908,-76.86834038826451
2019-06-11 16:00:00,7761.92000000,7947.98000000,7692.23000000,7884.90000000,9321.78079700,7489.250913372799,-77.0523996984939,-67.53688152937625
2019-06-12 00:00:00,7884.90000000,8045.00000000,7788.99000000,7960.16000000,13541.72930400,7499.865895105343,-63.02848389060546,-61.988248044412686
2019-06-12 08:00:00,7958.01000000,8200.00000000,7856.73000000,8140.57000000,18204.42222200,7521.671259301129,-36.9311312332502,-38.863512587621464
2019-06-12 16:00:00,8141.89000000,8169.96000000,8039.49000000,8127.64000000,9850.93109600,7562.3709837430615,-17.09507281243623,-39.999297271657184
2019-06-13 00:00:00,8127.64000000,8147.26000000,8026.00000000,8097.99000000,6352.69016700,7600.628724718478,-3.7244279207734508,-13.503746260358504
2019-06-13 08:00:00,8097.90000000,8219.49000000,8010.03000000,8172.11000000,11972.11014500,7636.59100123537,12.706298737034558,-6.114258430011242
2019-06-13 16:00:00,8172.74000000,8309.82000000,8135.01000000,8218.54000000,12142.96402900,7683.22292113654,29.13839171694599,-10.54967407886816
2019-06-14 00:00:00,8216.44000000,8244.18000000,8144.32000000,8239.29000000,7526.65393700,7745.882629022886,43.33574784973098,-8.15149553880991
2019-06-14 08:00:00,8238.14000000,8458.58000000,8231.60000000,8385.16000000,16483.80031100,7802.276366120597,65.60153116915353,-7.240631163708094
2019-06-14 16:00:00,8385.93000000,8684.41000000,8311.00000000,8650.00000000,15824.79200700,7881.032802186126,103.42547501007812,-2.7753804957131103
2019-06-15 00:00:00,8650.88000000,8720.00000000,8567.63000000,8657.15000000,11409.94809300,7993.505609880069,132.4513515235085,-4.927788493202267
2019-06-15 08:00:00,8657.15000000,8799.00000000,8581.48000000,8750.71000000,9348.01503300,8109.744712299258,161.1464815380359,-3.565363771946728
2019-06-15 16:00:00,8753.05000000,8864.99000000,8725.17000000,8808.70000000,11033.67291300,8233.810664085391,186.41797677405702,-3.962940277807046
2019-06-16 00:00:00,8810.77000000,9333.00000000,8760.00000000,9245.42000000,22228.14904900,8360.046531268314,238.93122259402662,-4.795383115958689
2019-06-16 08:00:00,9247.00000000,9310.00000000,8900.00000000,9201.73000000,23373.79175300,8574.096294389285,273.86597390489624,-7.187599242200271
2019-06-16 16:00:00,9202.37000000,9210.01000000,8820.67000000,8953.33000000,17687.31041700,8741.055109623641,278.30014118372674,-20.78857167887688
2019-06-17 00:00:00,8953.00000000,9212.66000000,8950.00000000,9121.17000000,11570.63095300,8820.67,291.99163815507563,-11.598607050165901
2019-06-17 08:00:00,9121.17000000,9379.38000000,9051.00000000,9158.42000000,18271.41519500,8820.67,302.36256440721445,-11.798880772352472
2019-06-17 16:00:00,9161.99000000,9444.00000000,9114.16000000,9313.96000000,18053.43922600,8950.0,319.4499560360164,-6.712296241238031
2019-06-18 00:00:00,9312.13000000,9336.36000000,8975.06000000,9084.63000000,18749.89759500,9444.0,310.9029271863765,-18.549660875220702
2019-06-18 08:00:00,9082.25000000,9250.00000000,8955.80000000,9086.62000000,18547.36033800,9444.0,300.82223019949015,-18.446942715269348
2019-06-18 16:00:00,9084.71000000,9142.64000000,8950.00000000,9081.55000000,14257.31146800,9424.472,289.09163022173743,-18.70864174589905
2019-06-19 00:00:00,9081.97000000,9206.28000000,9036.71000000,9170.67000000,8997.84529600,9396.00368,283.7157854503166,-14.140196585618206
2019-06-19 08:00:00,9171.02000000,9193.03000000,8988.00000000,9088.00000000,13159.67954100,9369.243459199999,269.6759550972056,-19.264069264069263
2019-06-19 16:00:00,9088.83000000,9304.00000000,8960.00000000,9255.49000000,9990.18165800,9344.088851647999,268.96388339494115,-10.761115899918378
2019-06-20 00:00:00,9253.76000000,9350.00000000,9217.92000000,9248.25000000,7621.26548000,8950.0,264.7633271222858,-11.17441216598069
2019-06-20 08:00:00,9248.26000000,9400.66000000,9175.20000000,9377.75000000,11085.96207600,8958.0,268.78553144288526,-3.7818891749487653
2019-06-20 16:00:00,9375.63000000,9590.00000000,9284.81000000,9517.12000000,15848.82642600,8975.7064,279.9915829026959,-3.8402967693661076
2019-06-21 00:00:00,9518.06000000,9798.00000000,9518.06000000,9719.45000000,17101.13718700,9012.564015999998,301.7207504805774,-3.9098859637333443
2019-06-21 08:00:00,9718.44000000,9904.00000000,9642.12000000,9787.83000000,16667.03147500,9075.398894719998,320.76142877686107,-5.6743858895016315
2019-06-21 16:00:00,9790.39000000,10174.99000000,9789.86000000,10159.86000000,16716.24723000,9158.259005247997,361.7015450628187,-0.6988581775182543
2019-06-22 00:00:00,10159.86000000,10951.81000000,9921.72000000,10670.00000000,42699.65309500,9280.266724618237,430.35010859098657,-9.579574271359501
2019-06-22 08:00:00,10675.64000000,11160.00000000,10310.00000000,10798.78000000,36563.29649700,9514.282783171684,489.50336937697466,-11.467410800737763
