Date,Open,High,Low,Close,Volume,kc_mb,kc_hb,kc_lb,kc_pb,kc_wb,kc_hb_i,kc_lb_i
2018-08-10 00:00:00,6529.79,6575.88,6352.0,6457.33,15217.838564,6412.7844444444445,6646.291111111111,6179.277777777777,0.5953839052894048,7.282535962017539,0.0,0.0
2018-08-10 08:00:00,6459.57,6527.39,6299.82,6452.02,17687.589631,6404.921111111112,6655.522777777777,6154.319444444444,0.5939716194137237,7.825285036904775,0.0,0.0
2018-08-10 16:00:00,6452.5,6460.83,6026.39,6144.01,26129.546707,6390.047777777778,6651.731111111112,6128.364444444444,0.029894061949345463,8.19034043042281,0.0,0.0
2018-08-11 00:00:00,6148.13,6177.0,5971.0,6100.8,16737.440504,6350.259444444445,6625.77611111111,6074.7427777777775,0.04728792369890996,8.677335755398262,0.0,0.0
2018-08-11 08:00:00,6100.0,6170.0,6059.7,6107.57,14238.829667,6303.741111111111,6535.7411111111105,6071.741111111111,0.07721743295019043,7.3607083765248955,0.0,0.0
2018-08-11 16:00:00,6107.57,6488.0,6064.75,6232.35,16157.148384,6259.268888888889,6530.175555555555,5988.362222222222,0.45031704235981396,8.65617603191852,0.0,0.0
2018-08-12 00:00:00,6222.55,6370.0,6130.0,6319.99,8120.111556,6227.8677777777775,6501.461111111111,5954.274444444444,0.668356116539552,8.786099612119786,0.0,0.0
2018-08-12 08:00:00,6319.99,6374.29,6188.0,6318.86,14046.190954,6205.752222222222,6472.465555555555,5939.038888888889,0.7120399763374747,8.595681032131996,0.0,0.0
2018-08-12 16:00:00,6318.84,6472.3,6211.13,6308.33,16401.468202,6225.781666666667,6463.616666666666,5987.946666666667,0.6735411805102987,7.64032575293757,0.0,0.0
2018-08-13 00:00:00,6308.56,6444.0,6295.36,6441.49,13881.719585,6277.562222222222,6505.8372222222215,6049.287222222221,0.859057666800522,7.272727594540418,0.0,0.0
2018-08-13 08:00:00,6441.49,6545.0,6238.88,6288.56,20333.251522,6318.405,6579.316666666667,6057.493333333333,0.4428063137588086,8.258782609429655,0.0,0.0
2018-08-13 16:00:00,6288.0,6328.43,6145.04,6246.35,19680.857676,6314.778333333333,6535.713333333333,6093.843333333333,0.34513921892562777,6.997395263544483,0.0,0.0
2018-08-14 00:00:00,6248.25,6250.33,5880.0,6025.03,26126.677284,6277.854444444445,6520.511111111111,6035.197777777778,-0.02095095493862101,7.730560458642175,0.0,1.0
2018-08-14 08:00:00,6025.02,6164.52,5966.0,6025.03,13968.01303,6237.543333333334,6482.238333333334,5992.848333333332,0.06575873366163432,7.8458773566302735,0.0,0.0
2018-08-14 16:00:00,6025.02,6219.44,5981.0,6188.08,10092.054777,6204.029999999999,6444.936666666666,5963.123333333333,0.46689589329200926,7.766134808073666,0.0,0.0
2018-08-15 00:00:00,6188.08,6449.0,6172.11,6392.77,18000.596729,6194.7538888888885,6457.035555555555,5932.472222222222,0.8774875187192749,8.46786398204144,0.0,0.0
2018-08-15 08:00:00,6391.92,6477.24,6266.0,6434.95,22614.891983,6200.6288888888885,6447.097222222223,5954.160555555555,0.9753574383006144,7.9497850218060435,0.0,0.0
2018-08-15 16:00:00,6434.93,6609.0,6222.22,6267.16,28191.198314,6221.66,6502.026666666668,5941.293333333334,0.5811437403400292,9.012600067077493,0.0,0.0
2018-08-16 00:00:00,6265.27,6420.26,6205.6,6376.19,17155.720456,6268.698333333334,6523.12,6014.276666666668,0.7112470767033718,8.11720880916531,0.0,0.0
2018-08-16 08:00:00,6371.71,6480.0,6277.0,6403.82,20823.56997,6324.546666666666,6579.715,6069.378333333333,0.6553353668493341,8.06914224155197,0.0,0.0
2018-08-16 16:00:00,6403.82,6464.0,6228.0,6311.75,10535.964192,6358.726111111111,6613.487777777777,6103.964444444445,0.4078038079163313,8.01297814106196,0.0,0.0
2018-08-17 00:00:00,6316.0,6525.15,6285.4,6501.38,17725.498292,6375.2844444444445,6623.856111111111,6126.712777777778,0.7536402423624755,7.7979788614224805,0.0,0.0
2018-08-17 08:00:00,6495.44,6555.03,6384.41,6473.01,20662.60107,6388.298888888889,6630.100555555556,6146.497222222221,0.675166516176022,7.570142564469882,0.0,0.0
2018-08-17 16:00:00,6475.99,6585.0,6450.5,6584.49,19463.511441,6417.277222222222,6617.032222222221,6217.522222222222,0.9185446616549736,6.225537500804026,0.0,0.0
2018-08-18 00:00:00,6579.04,6620.0,6444.0,6463.37,18410.136934,6446.461666666666,6639.773333333332,6253.150000000001,0.5437333494270923,5.997450280864638,0.0,0.0
2018-08-18 08:00:00,6463.37,6533.0,6301.0,6356.92,19040.773974,6448.133888888889,6646.278888888889,6249.988888888889,0.2698304552502234,6.14580911049114,0.0,0.0
2018-08-18 16:00:00,6356.93,6437.0,6288.0,6387.96,16291.411264,6454.201111111111,6637.84611111111,6270.55611111111,0.3196490209068854,5.69071204440312,0.0,0.0
2018-08-19 00:00:00,6387.96,6395.0,6300.0,6348.95,13380.314313,6439.313333333333,6598.833333333333,6279.793333333332,0.21676487796723756,4.95456554891465,0.0,0.0
2018-08-19 08:00:00,6347.62,6469.32,6345.1,6409.46,15192.529998,6428.8372222222215,6580.623888888888,6277.050555555555,0.43616955083157904,4.722056615214767,0.0,0.0
2018-08-19 16:00:00,6409.46,6541.0,6329.0,6477.53,16618.003683,6413.700555555555,6578.403888888889,6248.997222222221,0.6937709551854173,5.1359845040058065,0.0,0.0
2018-08-20 00:00:00,6477.53,6530.0,6420.05,6458.0,13757.309169,6407.071666666667,6560.766666666666,6253.376666666667,0.6656798637995165,4.797667577205698,0.0,0.0
2018-08-20 08:00:00,6458.0,6476.31,6378.0,6426.37,16195.531962,6412.058333333333,6543.471666666667,6280.645,0.5544528713474002,4.098943786901504,0.0,0.0
2018-08-20 16:00:00,6427.44,6500.0,6220.0,6254.84,19482.714129,6404.384999999999,6557.631666666667,6251.138333333333,0.012077478574847148,4.785679395185234,0.0,0.0
2018-08-21 00:00:00,6251.0,6431.0,6235.08,6394.99,18032.269797,6405.336111111111,6575.402777777778,6235.269444444445,0.46958218999085094,5.3101558986626145,0.0,0.0
2018-08-21 08:00:00,6394.99,6490.0,6374.55,6416.75,16350.962133,6408.526111111111,6577.131111111111,6239.921111111112,0.5243880338331863,5.261896326135646,0.0,0.0
2018-08-21 16:00:00,6416.75,6500.0,6365.0,6480.0,7186.715478,6408.385555555556,6564.157222222223,6252.613888888889,0.7298699307034135,4.861494843475061,0.0,0.0
2018-08-22 00:00:00,6479.98,6882.54,6436.0,6653.55,32056.369279,6439.721111111111,6651.591111111112,6227.851111111111,1.0046228557343853,6.580098620557941,1.0,0.0
2018-08-22 08:00:00,6654.34,6707.4,6452.0,6459.36,17582.392577,6458.503333333333,6696.555,6220.451666666667,0.5017993292772566,7.371728537726235,0.0,0.0
2018-08-22 16:00:00,6452.01,6475.95,6251.2,6360.89,28270.629503,6464.792222222222,6693.635555555556,6235.948888888889,0.2729839434062123,7.079681000317444,0.0,0.0
2018-08-23 00:00:00,6362.57,6451.0,6342.28,6437.99,13282.176268,6474.247777777778,6688.557777777777,6259.937777777778,0.4154081055998835,6.620383011462663,0.0,0.0
2018-08-23 08:00:00,6437.99,6494.26,6389.35,6435.01,11471.088115,6476.321111111111,6688.874444444445,6263.767777777778,0.4028217754498217,6.564014652351497,0.0,0.0
2018-08-23 16:00:00,6435.01,6576.99,6360.0,6525.01,15604.902442,6482.821111111111,6709.039444444444,6256.602777777778,0.5932481648751341,6.979008967118036,0.0,0.0
2018-08-24 00:00:00,6525.0,6555.07,6470.0,6534.65,7485.397144,6459.911666666667,6625.884999999999,6293.938333333334,0.7251516307840612,5.13856355620959,0.0,0.0
2018-08-24 08:00:00,6534.65,6573.0,6440.5,6504.08,13734.244717,6454.290555555555,6599.780555555556,6308.8005555555565,0.6711095073353625,4.508318884862372,0.0,0.0
2018-08-24 16:00:00,6504.08,6725.0,6498.97,6681.64,17086.033461,6499.711111111112,6645.414444444444,6354.007777777778,1.1243127206729087,4.483378748457183,1.0,0.0
2018-08-25 00:00:00,6686.98,6789.0,6650.61,6672.01,9024.269812,6548.6194444444445,6699.267777777778,6397.971111111111,0.9095317645583717,4.600918853549715,0.0,0.0
2018-08-25 08:00:00,6672.01,6757.31,6663.03,6737.99,5946.230447,6595.27,6744.146666666667,6446.393333333333,0.979322929494209,4.51464964032305,0.0,0.0
2018-08-25 16:00:00,6737.99,6770.0,6686.56,6733.64,4250.00567,6635.725555555556,6762.3438888888895,6509.107222222222,0.8866519241991454,3.8162619075566355,0.0,0.0
2018-08-26 00:00:00,6733.64,6775.27,6568.0,6637.04,8416.43586,6659.091666666667,6806.076666666668,6512.106666666667,0.42498667664500767,4.414566050675097,0.0,0.0
2018-08-26 08:00:00,6635.03,6743.27,6623.64,6676.0,7204.96871,6688.276666666668,6833.116666666668,6543.436666666666,0.4576199024210627,4.331160543099574,0.0,0.0
2018-08-26 16:00:00,6676.0,6725.0,6627.16,6700.0,4485.892638,6696.418333333334,6819.893333333334,6572.943333333333,0.5145036107174183,3.68779230489137,0.0,0.0
2018-08-27 00:00:00,6700.0,6737.78,6646.5,6709.43,9794.481867,6695.423333333333,6811.046666666668,6579.8,0.560570242453943,3.4538020249653294,0.0,0.0
2018-08-27 08:00:00,6711.45,6768.28,6680.0,6747.8,13722.326136,6697.520555555555,6812.143888888889,6582.897222222222,0.719324647880499,3.4228587245844,0.0,0.0
2018-08-27 16:00:00,6749.99,6940.51,6710.2,6908.64,14230.270744,6718.028888888889,6857.1305555555555,6578.927222222222,1.1851503496643154,4.141145236714613,1.0,0.0
2018-08-28 00:00:00,6907.26,6949.98,6860.0,6928.99,14223.215081,6760.176666666666,6879.7300000000005,6640.623333333333,1.206016840461715,3.536988431761904,1.0,0.0
2018-08-28 08:00:00,6928.98,7091.0,6905.0,7049.79,18727.220452,6815.892222222222,6946.5072222222225,6685.277222222223,1.3953710438225995,3.8326603690753394,1.0,0.0
2018-08-28 16:00:00,7049.8,7135.0,6966.0,7076.11,15402.48163,6878.389444444444,7020.8644444444435,6735.9144444444455,1.193878068277089,4.142684887232536,1.0,0.0
2018-08-29 00:00:00,7077.0,7089.99,7006.05,7060.92,11044.297223,6937.458888888889,7078.7105555555545,6796.207222222222,0.9370253251682417,4.072144251345296,0.0,0.0
2018-08-29 08:00:00,7061.02,7133.81,6912.34,6977.97,17766.993761,6983.461111111112,7146.9111111111115,6820.011111111111,0.48320247442303166,4.681059932873153,0.0,0.0
2018-08-29 16:00:00,6975.05,7070.0,6922.09,7031.22,14441.196408,7009.236666666667,7158.953333333334,6859.52,0.5734164533006784,4.27198206556967,0.0,0.0
2018-08-30 00:00:00,7033.21,7063.63,6930.0,6972.12,11202.411037,7021.835555555556,7178.827222222222,6864.843888888889,0.34166180087407355,4.471527862610159,0.0,0.0
2018-08-30 08:00:00,6972.16,6985.08,6811.0,6863.69,18406.942122,7000.39,7155.3949999999995,6845.384999999999,0.0590464823715373,4.4284675568075516,0.0,0.0
2018-08-30 16:00:00,6862.47,6998.15,6784.81,6984.84,15107.421461,6977.650555555556,7140.045555555555,6815.2555555555555,0.5221356705700443,4.654718625044994,0.0,0.0
2018-08-31 00:00:00,6984.84,7023.0,6922.67,6965.58,11326.365865,6964.0,7129.126666666667,6798.873333333334,0.5047842060640301,4.742293700938155,0.0,0.0
2018-08-31 08:00:00,6965.58,6997.92,6888.0,6960.0,14652.735194,6954.099999999999,7100.634999999999,6807.565,0.520131709147987,4.214348370026311,0.0,0.0
2018-08-31 16:00:00,6959.52,7089.0,6951.37,7011.21,14488.299579,6955.670555555556,7100.492222222222,6810.84888888889,0.691751157553926,4.164132430078819,0.0,0.0
2018-09-01 00:00:00,7011.21,7079.0,7008.74,7046.99,9701.586305,6965.058333333333,7099.318333333334,6830.798333333333,0.8051231441481687,3.8552440934330594,0.0,0.0
2018-09-01 08:00:00,7046.98,7225.0,7031.0,7166.53,15319.624672,7007.433888888889,7145.01388888889,6869.85388888889,1.078194908820723,3.9266870635240445,1.0,0.0
2018-09-01 16:00:00,7167.02,7275.0,7165.0,7200.01,15302.203116,7055.889999999999,7176.246666666666,6935.533333333333,1.0987204697150175,3.4115233277918615,1.0,0.0
2018-09-02 00:00:00,7201.57,7247.95,7127.0,7233.66,11332.656823,7094.6322222222225,7218.425555555555,6970.838888888888,1.0615317644102207,3.4897745071430424,1.0,0.0
2018-09-02 08:00:00,7233.66,7345.45,7174.47,7214.24,16756.823754,7143.97888888889,7277.948888888889,7010.0088888888895,0.7622270325860663,3.7505709936619445,0.0,0.0
2018-09-02 16:00:00,7214.24,7333.33,7189.29,7302.01,11725.359775,7186.926111111111,7321.964444444445,7051.887777777779,0.9261156297183099,3.75788845594395,0.0,0.0
2018-09-03 00:00:00,7302.0,7325.0,7191.63,7253.01,9819.796059,7222.198888888889,7367.755555555556,7076.642222222222,0.6058388867260551,4.030813022626706,0.0,0.0
2018-09-03 08:00:00,7253.01,7308.0,7213.53,7288.02,11446.337029,7243.700000000001,7372.668333333334,7114.731666666667,0.6718251250306925,3.560841374803862,0.0,0.0
2018-09-03 16:00:00,7288.14,7338.28,7225.89,7263.02,11129.885283,7254.098888888889,7383.4655555555555,7124.732222222224,0.5344799450313483,3.5667191376400162,0.0,0.0
2018-09-04 00:00:00,7263.0,7323.18,7227.17,7323.18,9703.169972,7268.816666666666,7394.026666666666,7143.6066666666675,0.7170886244442699,3.4451274737520086,0.0,0.0
2018-09-04 08:00:00,7323.18,7410.0,7290.29,7377.89,14387.6251,7287.928888888888,7404.593888888889,7171.26388888889,0.8855531269494347,3.201595454035397,0.0,0.0
2018-09-04 16:00:00,7377.88,7409.9,7336.0,7359.06,11209.845446,7303.502777777777,7408.477777777778,7198.527777777778,0.7646212061072744,2.874648047493191,0.0,0.0
2018-09-05 00:00:00,7359.05,7397.3,7355.0,7367.16,10439.865855,7322.937222222222,7412.733888888889,7233.140555555557,0.7462384151849215,2.4524767573909756,0.0,0.0
2018-09-05 08:00:00,7367.83,7393.59,6909.0,6990.02,29223.550969,7294.218333333333,7449.035,7139.401666666668,-0.4824469802992818,4.24491452248366,0.0,1.0
2018-09-05 16:00:00,6990.5,7000.0,6682.0,6700.0,24051.839443,7213.93,7403.015,7024.845000000001,-0.8589919877303908,5.242218873762279,0.0,1.0
2018-09-06 00:00:00,6697.27,6725.0,6313.23,6405.88,29647.540972,7078.962222222223,7320.673888888889,6837.250555555555,-0.892324647594354,6.829014171254867,0.0,1.0
2018-09-06 08:00:00,6405.88,6533.0,6265.0,6422.51,18777.403662,6920.202777777778,7186.629444444446,6653.77611111111,-0.43401457144763284,7.699967044960577,0.0,1.0
2018-09-06 16:00:00,6423.26,6544.0,6359.0,6516.01,12219.519593,6770.983333333334,7055.926666666667,6486.04,0.052589403741095116,8.416601232218863,0.0,0.0
2018-09-07 00:00:00,6516.84,6544.0,6453.41,6486.45,12551.375954,6624.561111111111,6917.552777777779,6331.569444444445,0.26430880665926987,8.84561744551631,0.0,0.0
2018-09-07 08:00:00,6487.2,6489.23,6320.0,6375.69,15686.662773,6507.467222222222,6747.898888888889,6267.035555555555,0.22595701712429234,7.38940845819773,0.0,0.0
2018-09-07 16:00:00,6373.69,6477.0,6360.0,6395.54,10668.249323,6443.608333333334,6650.54,6236.676666666666,0.3838545735709861,6.4228505508688905,0.0,0.0
2018-09-08 00:00:00,6395.54,6468.0,6390.73,6449.02,8099.938115,6436.032777777778,6587.214444444445,6284.851111111111,0.5429523715030123,4.69797690243792,0.0,0.0
2018-09-08 08:00:00,6449.97,6478.0,6355.55,6429.4,10823.714468,6438.390555555555,6565.313888888889,6311.467222222222,0.46458273148269724,3.942703762318802,0.0,0.0
2018-09-08 16:00:00,6429.4,6434.11,6111.0,6185.05,19291.379588,6400.121111111111,6550.062777777777,6250.179444444445,-0.21718260805128095,4.685588415080324,0.0,1.0
2018-09-09 00:00:00,6185.06,6206.0,6141.53,6187.83,9989.30095,6347.426666666666,6493.014999999999,6201.838333333333,-0.048109395212528126,4.587318325326583,0.0,1.0
2018-09-09 08:00:00,6186.86,6441.0,6181.55,6369.05,15608.750786,6336.686666666667,6497.311666666667,6176.061666666667,0.6007418936446156,5.069684156704397,0.0,0.0
2018-09-09 16:00:00,6369.05,6400.0,6211.0,6250.81,11455.872084,6316.0905555555555,6488.7155555555555,6143.4655555555555,0.3109180143213465,5.466197752600655,0.0,0.0
2018-09-10 00:00:00,6252.26,6373.98,6246.39,6326.25,10327.694689,6296.027777777778,6477.039444444444,6115.016111111111,0.5834814207801229,5.75002757470538,0.0,0.0
2018-09-10 08:00:00,6326.27,6346.99,6245.0,6295.74,10826.29971,6275.182222222223,6452.783888888888,6097.580555555556,0.5578760834952121,5.660446513815248,0.0,0.0
2018-09-10 16:00:00,6297.0,6321.8,6221.0,6312.0,11285.462033,6282.106666666667,6422.656666666667,6141.556666666667,0.6063441242736857,4.474613611569783,0.0,0.0
2018-09-11 00:00:00,6311.99,6404.0,6289.0,6310.19,10590.268646,6308.097222222223,6457.06888888889,6159.125555555555,0.5070240798958761,4.723188670645992,0.0,0.0
2018-09-11 08:00:00,6310.19,6361.29,6169.68,6250.63,12052.528276,6296.430555555556,6434.095555555556,6158.765555555557,0.33365214268130544,4.372794991871482,0.0,0.0
2018-09-11 16:00:00,6250.6,6323.41,6186.7,6294.91,10462.091668,6293.275555555556,6422.225555555556,6164.325555555556,0.5063375123863666,4.0980249112456475,0.0,0.0
2018-09-12 00:00:00,6293.0,6305.05,6218.0,6244.94,9388.213973,6283.3516666666665,6405.544999999999,6161.158333333333,0.34282421299579985,3.889431622348046,0.0,0.0
2018-09-12 08:00:00,6245.0,6299.0,6192.37,6269.39,10401.847298,6276.297777777778,6399.264444444444,6153.331111111111,0.47191199060269573,3.918445906185317,0.0,0.0
2018-09-12 16:00:00,6269.39,6360.0,6261.6,6338.62,11643.584668,6282.154444444444,6404.721111111111,6159.587777777778,0.7303462967999275,3.90205837027955,0.0,0.0
2018-09-13 00:00:00,6338.62,6439.0,6337.4,6385.01,11333.951859,6290.944444444444,6411.277777777777,6170.61111111111,0.8908541089566048,3.8256047051758753,0.0,0.0
2018-09-13 08:00:00,6385.01,6535.0,6383.12,6480.0,15330.852135,6325.195555555555,6438.907222222223,6211.483888888889,1.1806884859855051,3.5955146577813437,1.0,0.0
2018-09-13 16:00:00,6480.0,6528.96,6411.02,6487.38,13800.259113,6359.7699999999995,6470.353333333333,6249.186666666666,1.0769856819894539,3.477589074238015,1.0,0.0
2018-09-14 00:00:00,6487.39,6584.99,6454.68,6543.84,11258.725808,6405.076666666667,6522.87,6287.283333333333,1.0890118286264088,3.6781240713746395,1.0,0.0
2018-09-14 08:00:00,6543.86,6549.97,6385.62,6480.0,14364.315771,6441.456111111111,6568.8694444444445,6314.042777777778,0.6512553195200222,3.9560413402042234,0.0,0.0
2018-09-14 16:00:00,6479.99,6545.63,6449.38,6476.63,11550.297698,6469.868333333333,6596.923333333332,6342.813333333334,0.5266092112339806,3.927591519765568,0.0,0.0
2018-09-15 00:00:00,6476.63,6527.79,6466.13,6498.01,7544.764165,6488.230555555555,6608.6288888888885,6367.832222222222,0.5406128730095026,3.711284064350699,0.0,0.0
2018-09-15 08:00:00,6498.01,6565.45,6495.11,6542.22,10284.093271,6499.600555555556,6606.408888888888,6392.792222222222,0.6995136667446913,3.2866122285634356,0.0,0.0
2018-09-15 16:00:00,6542.18,6558.0,6470.42,6514.96,7414.799176,6506.046111111111,6607.794444444444,6404.297777777778,0.5438036113067664,3.12780855209636,0.0,0.0
2018-09-16 00:00:00,6514.96,6524.62,6370.0,6447.82,11140.89334,6492.653333333333,6598.453333333332,6386.853333333333,0.288122243226216,3.2590681981069807,0.0,0.0
2018-09-16 08:00:00,6447.82,6520.0,6443.58,6482.0,7945.061859,6494.319444444444,6585.464444444445,6403.174444444445,0.4324184297304032,2.806914589887316,0.0,0.0
2018-09-16 16:00:00,6482.0,6517.0,6409.74,6505.0,8482.177698,6492.102777777778,6585.082777777778,6399.122777777778,0.5693548194354826,2.8644032044060372,0.0,0.0
2018-09-17 00:00:00,6500.08,6533.84,6460.0,6480.01,5695.778402,6491.098333333332,6586.108333333334,6396.088333333333,0.4416464933515782,2.927393643448638,0.0,0.0
2018-09-17 08:00:00,6480.03,6510.0,6225.0,6265.06,17105.712667,6457.613888888889,6588.400555555556,6326.827222222222,-0.23613730587555445,4.050618972177982,0.0,1.0
2018-09-17 16:00:00,6262.1,6320.0,6201.0,6248.69,13185.763669,6414.631111111111,6550.654444444444,6278.607777777778,-0.10997296215518905,4.241033692419822,0.0,1.0
2018-09-18 00:00:00,6248.69,6294.08,6224.98,6290.15,9241.822018,6385.0072222222225,6506.777222222222,6263.237222222222,0.11050660169901287,3.814247839100155,0.0,0.0
2018-09-18 08:00:00,6292.94,6390.0,6234.44,6360.01,12485.700409,6359.388888888888,6494.34888888889,6224.428888888889,0.5023010933280642,4.244432990591355,0.0,0.0
2018-09-18 16:00:00,6360.01,6371.74,6280.0,6336.45,10893.344243,6334.747222222221,6467.120555555556,6202.373888888888,0.5064317250872943,4.179277520939423,0.0,0.0
2018-09-19 00:00:00,6336.39,6369.04,6305.0,6356.95,7951.350512,6310.143888888889,6440.883888888889,6179.403888888889,0.6790045552666021,4.143804081241669,0.0,0.0
2018-09-19 08:00:00,6356.94,6366.99,6252.17,6327.95,10256.645168,6307.202222222222,6409.578888888889,6204.825555555555,0.601330598335123,3.2463416602043416,0.0,0.0
2018-09-19 16:00:00,6330.67,6517.7,6123.0,6391.89,20836.084402,6321.807777777777,6470.134444444445,6173.481111111111,0.7362428273929914,4.692539598817292,0.0,0.0
2018-09-20 00:00:00,6392.0,6427.96,6374.99,6411.0,6915.972526,6344.293333333334,6489.931666666666,6198.655,0.7290147969284653,4.591160139716111,0.0,0.0
2018-09-20 08:00:00,6411.0,6449.0,6375.61,6417.92,5581.625532,6358.631111111111,6490.574444444445,6226.687777777778,0.724675576215376,4.1500546588643905,0.0,0.0
2018-09-20 16:00:00,6417.77,6540.0,6325.0,6492.0,12691.42667,6379.120555555556,6531.607222222222,6226.633888888889,0.8701289001588491,4.780805295609801,0.0,0.0
2018-09-21 00:00:00,6492.0,6678.23,6491.0,6647.91,13589.771956,6422.795555555556,6595.81388888889,6249.777222222222,1.1505508407907927,5.387633214751087,1.0,0.0
2018-09-21 08:00:00,6647.91,6779.01,6647.91,6681.65,21591.09405,6487.321111111111,6663.052777777778,6311.589444444445,1.0529136910124957,5.417695953594264,1.0,0.0
2018-09-21 16:00:00,6683.81,6784.86,6681.67,6759.02,16598.477457,6553.596666666667,6680.743333333333,6426.45,1.3078203649328897,3.8802103069103486,1.0,0.0
2018-09-22 00:00:00,6759.01,6839.03,6700.0,6718.57,12364.423016,6611.577222222222,6753.067222222223,6470.0872222222215,0.8780930729301611,4.28006798512275,0.0,0.0
2018-09-22 08:00:00,6719.31,6728.0,6627.0,6685.21,12396.222404,6655.892777777778,6801.984444444445,6509.801111111111,0.6003384480824432,4.389844354296922,0.0,0.0
2018-09-22 16:00:00,6687.47,6760.0,6640.0,6723.05,4589.045247,6698.451111111111,6828.709444444445,6568.192777777777,0.5944234747190421,3.8892075547813314,0.0,0.0
2018-09-23 00:00:00,6723.05,6745.55,6683.0,6721.4,7856.849911,6716.940555555554,6826.418888888888,6607.4622222222215,0.5203667899787385,3.259767819227889,0.0,0.0
2018-09-23 08:00:00,6721.87,6788.23,6661.75,6685.94,13449.710507,6718.459999999999,6827.168333333332,6609.751666666666,0.3504254503641259,3.236108671729326,0.0,0.0
2018-09-23 16:00:00,6685.93,6725.0,6669.86,6708.0,8979.669355,6711.643888888888,6812.343888888889,6610.943888888888,0.4819072051197203,3.0007551552819693,0.0,0.0
2018-09-24 00:00:00,6706.81,6730.0,6609.0,6677.92,10381.880649,6698.272777777777,6795.967777777777,6600.577777777778,0.39583511040597136,2.9170206481919676,0.0,0.0
2018-09-24 08:00:00,6677.9,6677.9,6563.14,6605.02,14334.554262,6687.486666666667,6787.474999999999,6587.498333333333,0.08761855549814541,2.9903112579414457,0.0,0.0
2018-09-24 16:00:00,6609.94,6666.0,6557.0,6581.39,10589.304999,6669.783333333333,6767.938333333333,6571.628333333333,0.04972577386107305,2.943274019395925,0.0,0.0
2018-09-25 00:00:00,6581.42,6584.01,6367.0,6382.89,16627.865513,6624.447222222222,6748.345555555556,6500.548888888889,-0.4748203051785309,3.7406391560553613,0.0,1.0
2018-09-25 08:00:00,6379.99,6456.9,6356.0,6403.0,11527.232845,6573.335,6692.97,6453.7,-0.211894512475445,3.6400092190646065,0.0,1.0
2018-09-25 16:00:00,6403.0,6448.0,6325.02,6447.54,12145.931094,6524.318333333334,6655.259999999999,6393.376666666667,0.20682237637624834,4.0139570136445775,0.0,0.0
2018-09-26 00:00:00,6445.11,6476.87,6379.7,6455.83,9631.019987,6485.178333333333,6612.1483333333335,6358.208333333333,0.38442808012391394,3.9156980262943244,0.0,0.0
2018-09-26 08:00:00,6455.88,6557.81,6429.0,6544.51,12350.38621,6467.692777777778,6597.004444444444,6338.381111111111,0.7970235563517972,3.998695396014046,0.0,0.0
2018-09-26 16:00:00,6542.55,6557.99,6430.0,6465.12,11503.135873,6448.1772222222235,6580.653888888889,6315.700555555555,0.5639462714608022,4.108964815982887,0.0,0.0
2018-09-27 00:00:00,6467.84,6530.0,6450.0,6461.17,7424.71664,6454.136666666666,6563.778333333333,6344.495,0.532074181044313,3.3975625968048324,0.0,0.0
2018-09-27 08:00:00,6460.01,6540.0,6434.0,6498.97,11290.165411,6468.418333333332,6578.91,6357.926666666666,0.6382532619352914,3.416342635023353,0.0,0.0
2018-09-27 16:00:00,6498.97,6750.0,6487.65,6689.13,14372.546246,6507.652777777777,6641.372777777778,6373.932777777777,1.1785717253298773,4.1096230719815,1.0,0.0
2018-09-28 00:00:00,6689.12,6814.8,6680.0,6788.99,14450.675662,6561.618888888889,6701.610555555555,6421.627222222222,1.3120880211123696,4.266985603315702,1.0,0.0
2018-09-28 08:00:00,6786.71,6787.73,6580.0,6672.99,16414.08975,6589.918888888888,6743.063888888889,6436.773888888889,0.7712171834245679,4.647856903313765,0.0,0.0
2018-09-28 16:00:00,6673.0,6700.0,6540.88,6634.58,11534.683111,6613.382777777778,6771.71611111111,6455.049444444445,0.5669385964912294,4.788270652210323,0.0,0.0
2018-09-29 00:00:00,6634.58,6634.58,6464.57,6545.81,12001.34721,6624.704444444445,6798.039444444444,6451.3694444444445,0.27242206004429603,5.2329881718832105,0.0,0.0
2018-09-29 08:00:00,6549.04,6620.0,6530.74,6589.01,10472.513081,6639.525555555555,6810.070555555555,6468.980555555555,0.3518996289672674,5.137264660644262,0.0,0.0
2018-09-29 16:00:00,6589.01,6636.0,6550.83,6596.38,7782.099409,6631.549444444445,6772.564444444444,6490.5344444444445,0.37529892407033194,4.252852253650454,0.0,0.0
2018-09-30 00:00:00,6597.66,6607.43,6542.48,6577.75,6849.529459,6600.653333333333,6730.026666666668,6471.28,0.4114835617850141,3.920015998416336,0.0,0.0
2018-09-30 08:00:00,6577.77,6662.0,6575.32,6607.29,10799.941356,6589.758333333334,6698.956666666668,6480.56,0.5802744242128197,3.3141832464771834,0.0,0.0
2018-09-30 16:00:00,6605.16,6650.0,6533.0,6626.57,10115.253704,6586.097777777777,6688.276111111111,6483.919444444444,0.6980469875653124,3.102848964013099,0.0,0.0
2018-10-01 00:00:00,6626.57,6667.09,6604.1,6604.81,4914.304521,6598.933333333333,6683.275000000001,6514.591666666667,0.5348384546981516,2.5562212074678743,0.0,0.0
2018-10-01 08:00:00,6604.81,6636.26,6510.0,6569.92,7130.110728,6597.623888888888,6688.1322222222225,6507.115555555555,0.3469539330325644,2.743664533098332,0.0,0.0
